bandit,instance,reward,timeout,seed,-a,Result,bestObj,solOverTime,integralPrimalGap
ppo,examples/pdptw/pdptw_600/LC1_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731317255638700,======,628000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC1_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731318448520676,======,634000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC1_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731318903791806,======,632000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731318920416486,======,610000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731319068686402,======,608000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731320062194140,======,612000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731320180104601,======,614000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_10.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731321993367832,======,608000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731327566293023,======,630000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731329169741942,======,624000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731329614372537,======,628000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731329720258675,======,624000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_10.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731329675683424,======,628000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731330593453173,======,604000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731330935342759,======,606000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731331896658722,======,606000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731337644735734,======,604000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_10.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731339566439180,======,604000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731340325493796,======,622000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731339714737548,======,630000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731339819489321,======,630000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_10.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731341878314077,======,628000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731341414162028,======,628000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731342149143060,======,606000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731347830430388,======,610000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731349921625715,======,608000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_9.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731350192446584,======,604000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_10.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731350616205885,======,606000000000.0,[],900.0
ppo,examples/pdptw/pdptw_400/LR1_4_6.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731294434185356,======,298020673877.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC1_4_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731302941870545,======,296016897386.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_9.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731247709429124,======,466015643875.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC1_4_7.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731286316650036,======,312019328286.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc206.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731359465377894,======,7210207.0,[(t:3.938-step:138-v:1726.548)-(t:3.966-step:139-v:1726.351)-(t:27.486-step:997-v:1667.726)],584.089
ppo,examples/pdptw/pdptw_100/lc207.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731359994108242,======,7394376.0,[(t:4.294-step:133-v:2100.637)-(t:4.336-step:134-v:2093.384)-(t:7.899-step:276-v:1934.272)-(t:8.290-step:297-v:1658.602)-(t:72.113-step:3141-v:1394.376)],526.943
ppo,examples/pdptw/pdptw_100/lrc108.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1730901919738983,======,14540802.0,[(t:7.809-step:212-v:2018.721)-(t:8.433-step:232-v:1936.332)-(t:8.533-step:241-v:1934.214)-(t:8.592-step:242-v:1934.065)-(t:8.698-step:243-v:1933.185)-(t:10.587-step:271-v:1876.479)-(t:10.596-step:272-v:1876.449)-(t:18.645-step:482-v:1862.692)-(t:19.087-step:507-v:1844.742)-(t:19.097-step:508-v:1842.717)-(t:19.131-step:509-v:1837.482)-(t:19.148-step:510-v:1830.812)-(t:19.164-step:511-v:1829.973)-(t:20.023-step:533-v:1754.636)-(t:20.033-step:534-v:1754.495)-(t:20.720-step:555-v:1660.178)-(t:20.796-step:556-v:1654.178)-(t:20.823-step:557-v:1652.57)-(t:54.699-step:1249-v:1632.633)-(t:54.837-step:1250-v:1630.392)-(t:343.960-step:7571-v:1555.504)-(t:343.969-step:7572-v:1555.442)-(t:343.983-step:7573-v:1550.985)-(t:344.028-step:7574-v:1542.484)-(t:344.052-step:7575-v:1540.802)],250.877
ppo,examples/pdptw/pdptw_100/lc208.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731360692976207,======,7011407.0,[(t:3.538-step:140-v:1708.802)-(t:3.560-step:141-v:1626.317)-(t:3.595-step:142-v:1610.363)-(t:3.942-step:154-v:1484.209)-(t:3.951-step:155-v:1478.863)-(t:4.040-step:156-v:1469.034)-(t:4.052-step:157-v:1465.07)-(t:4.066-step:158-v:1456.871)],538.004
ppo,examples/pdptw/pdptw_100/lc107.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731351547268146,======,12138244.0,[(t:5.138-step:130-v:1843.884)-(t:30.059-step:765-v:1506.749)-(t:30.150-step:766-v:1505.535)-(t:34.213-step:820-v:1273.758)-(t:34.574-step:832-v:1263.817)-(t:88.567-step:2142-v:1257.768)-(t:88.596-step:2143-v:1204.09)-(t:88.994-step:2151-v:1191.921)-(t:89.512-step:2169-v:1138.244)],259.959
ppo,examples/pdptw/pdptw_100/lr208.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731483318028670,======,6025822.0,[(t:4.364-step:157-v:2325.292)-(t:4.796-step:175-v:2026.985)-(t:4.822-step:176-v:2025.822)],575.136
ppo,examples/pdptw/pdptw_100/lr207.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731479660977275,======,7410857.0,[(t:4.962-step:142-v:2434.496)-(t:4.995-step:143-v:2433.046)-(t:6.309-step:178-v:2406.548)-(t:13.237-step:416-v:2326.057)-(t:13.389-step:417-v:2307.315)],549.83
ppo,examples/pdptw/pdptw_400/LR1_4_8.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731297183816975,======,294015573949.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc205.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc205 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731356917019037,======,6720868.0,[(t:3.755-step:139-v:1753.946)-(t:3.781-step:140-v:1750.259)-(t:4.534-step:168-v:1741.659)-(t:6.330-step:227-v:1712.327)-(t:6.349-step:228-v:1711.909)-(t:6.401-step:229-v:1711.168)-(t:29.788-step:1133-v:1583.501)-(t:29.799-step:1134-v:1579.97)-(t:29.837-step:1135-v:1577.709)-(t:29.917-step:1136-v:1574.149)-(t:38.877-step:1529-v:1247.58)],481.192
ppo,examples/pdptw/pdptw_100/lr209.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr209 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731497352284565,======,7155631.0,[(t:10.390-step:404-v:2355.651)-(t:10.407-step:405-v:2348.695)-(t:10.513-step:406-v:2342.933)-(t:10.539-step:407-v:2335.471)-(t:10.556-step:408-v:2332.656)-(t:11.702-step:459-v:2275.133)-(t:11.711-step:460-v:2264.997)-(t:11.796-step:461-v:2259.869)-(t:27.323-step:943-v:2063.236)-(t:27.335-step:944-v:2041.063)-(t:38.288-step:1430-v:2015.956)-(t:40.499-step:1525-v:1913.543)-(t:40.512-step:1526-v:1913.036)-(t:40.526-step:1527-v:1912.086)-(t:40.562-step:1528-v:1910.374)-(t:40.584-step:1529-v:1904.882)-(t:40.597-step:1530-v:1903.932)],466.924
ppo,examples/pdptw/pdptw_100/lc106.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc106 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731349983572084,======,12524876.0,[(t:6.284-step:149-v:1455.297)-(t:102.065-step:2424-v:1391.657)-(t:102.100-step:2425-v:1366.176)-(t:102.171-step:2426-v:1363.902)],360.482
