instance,bandit,timeout,unroutedNodes,nVehicles,travelLength,objective,integralPrimalGap
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,48,8601.815,56601815,216.267
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,80,132,35957.329,80167957329,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,234,65,20276.642,234085276642,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,22,132,42235.066,22174235066,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,304,36,13265.383,304049265383,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,17.907
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10161.714,330036161714,300.000
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.532
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,841.83,10841830,11.757
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,981.263,11981263,12.378
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,4.563
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,20,2706.044,22706044,20.917
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,23,3716.417,26716417,80.616
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,21,3393.279,24393279,31.848
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3235.517,22235517,66.891
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,22,2864.884,24864884,29.017
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,8098.155,53098155,45.886
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9620.971,56620971,69.570
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,46,9715.814,55715814,50.997
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,9401.793,47401793,123.539
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,46,8678.73,54678730,77.769
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,71,17088.137,88088137,84.043
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,72,18459.57,90459570,90.733
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19152.844,89152844,123.063
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,22123.777,93123777,167.531
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.820
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,71,16702.353,87702353,84.074
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.435
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,15.108
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.267
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.479
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,25,3475.368,28475368,84.690
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,24,3420.704,27420704,90.300
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,21,3492.7,24492700,133.923
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,21,3346.976,24346976,110.242
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9635.966,63635966,249.466
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3472.644,28472644,88.970
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17366.723,30072366723,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12692.053,50045692053,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,59,11477.774,70477774,225.113
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18551.206,26083551206,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,90,131,35086.567,90166086567,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,218,65,21040.514,218086040514,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10227.515,330036227515,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,304,36,13265.383,304049265383,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,58,125,38974.582,58163974582,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,857.093,11857093,15.420
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.695
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,908.921,11908921,38.822
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,824.802,10824802,28.984
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,5.791
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2798.462,23798462,15.778
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,3494.394,24494394,69.933
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3103.121,23103121,32.623
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,18,3020.319,21020319,75.672
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,20,2755.936,22755936,19.125
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,8373.421,53373421,54.053
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,9745.514,47745514,122.122
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9367.116,56367116,59.496
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,45,8952.032,53952032,36.319
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,50,9744.212,59744212,103.933
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,71,17502.154,88502154,81.188
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,70,17563.441,87563441,91.095
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19260.146,89260146,121.272
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,68,18746.894,86746894,152.189
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,71,17502.752,88502752,89.506
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.959
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.542
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.021
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,828.089,10828089,58.234
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,833.966,10833966,6.486
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,25,3564.179,28564179,91.894
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,26,3843.182,29843182,110.222
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,21,3443.249,24443249,109.983
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3524.892,23524892,129.060
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3462.308,28462308,93.055
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9635.966,63635966,245.288
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17247.291,30072247291,300.000
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18584.367,26083584367,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12694.398,50045694398,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,56,10051.776,66051776,226.246
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,112,126,33357.744,112159357744,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,218,65,21040.514,218086040514,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,74,121,37262.615,74158262615,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10251.546,330036251546,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,294,37,13750.368,294050750368,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,10,828.96,10828960,11.780
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,5.003
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,14.167
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,889.001,11889001,25.716
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,827.858,10827858,17.919
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2737.621,23737621,9.944
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,3074.807,24074807,50.537
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,21,3363.098,24363098,41.956
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3004.392,22004392,48.018
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,3174.697,24174697,48.855
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,44,7739.437,51739437,44.837
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,10180.367,48180367,121.102
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,46,10018.991,56018991,59.179
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,10146.781,54146781,62.154
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,49,9495.77,58495770,87.462
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,69,15703.669,84703669,87.222
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,71,18638.556,89638556,89.797
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19260.146,89260146,116.968
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,22126.201,93126201,165.779
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,72,18593.579,90593579,92.114
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.932
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.328
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,828.089,10828089,60.210
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.869
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.182
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,24,3358.83,27358830,80.218
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,27,3840.948,30840948,111.516
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,23,3710.253,26710253,122.341
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3234.757,23234757,136.700
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3425.863,28425863,89.999
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9635.966,63635966,251.585
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12709.441,50045709441,300.000
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,24,65,18219.936,24083219936,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17366.723,30072366723,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,60,10689.779,70689779,228.543
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,106,127,33731.361,106160731361,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,234,65,20276.642,234085276642,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,76,120,36959.956,76156959956,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,322,36,12776.156,322048776156,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10246.397,330036246397,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,17.699
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.657
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,936.159,11936159,23.182
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,842.857,10842857,13.841
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,11,862.099,11862099,16.032
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2758.625,23758625,24.276
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,3210.75,24210750,51.863
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,21,3373.6,24373600,32.397
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3375.747,22375747,81.401
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2779.63,23779630,15.670
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,7960.01,52960010,53.537
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,46,9508.955,55508955,69.802
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,39,8978.526,47978526,113.365
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,9977.861,53977861,55.426
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,49,9876.136,58876136,99.926
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,69,17006.779,86006779,89.111
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,72,17874.112,89874112,89.919
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19152.844,89152844,122.714
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21589.031,92589031,164.250
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,71,16677.015,87677015,87.036
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.827
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.110
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.309
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.536
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.047
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,21,2813.299,23813299,43.314
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3683.086,28683086,103.733
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,20,3341.999,23341999,108.962
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,22,3644.38,25644380,136.833
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,69,12956.746,81956746,269.650
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3440.29,28440290,90.441
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12692.053,50045692053,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17251.002,30072251002,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,60,11022.29,71022290,226.680
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18639.506,26083639506,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,112,126,33357.744,112159357744,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,218,65,21040.514,218086040514,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,320,36,12783.535,320048783535,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,30,129,40906.606,30169906606,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,17.664
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10251.546,330036251546,300.000
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.868
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,10,875.911,10875911,28.159
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,827.858,10827858,10.634
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,11,857.093,11857093,14.610
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2798.462,23798462,21.972
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,3079.079,24079079,44.204
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3064.626,22064626,49.106
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3292.35,23292350,23.090
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,22,2938.935,24938935,34.517
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,7913.838,52913838,52.395
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9195.239,56195239,62.663
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,40,8639.707,48639707,114.306
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,9519.982,53519982,55.356
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,48,9219.443,57219443,88.042
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,71,16768.49,87768490,88.298
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,73,19079.602,92079602,92.924
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19260.146,89260146,122.744
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,70,20983.188,90983188,158.111
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,74,19463.781,93463781,98.549
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.970
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.336
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.131
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.122
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.394
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,22,2903.0,24903000,56.568
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3520.838,28520838,94.771
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,22,3743.999,25743999,126.353
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,21,3320.554,24320554,127.445
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3577.952,28577952,99.572
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9710.689,63710689,252.127
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18611.491,26083611491,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,53,11349.416,64349416,207.438
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12687.955,50045687955,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17251.002,30072251002,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,104,128,34022.121,104162022121,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,234,65,20276.642,234085276642,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,314,36,13009.973,314049009973,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,18,132,42339.702,18174339702,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10245.513,330036245513,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,18.242
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.659
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,831.238,10831238,23.549
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,941.508,11941508,29.603
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,16.288
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2758.625,23758625,19.626
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,22,3017.251,25017251,53.800
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3884.468,23884468,27.116
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3327.803,22327803,54.523
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,22,3299.417,25299417,46.503
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,43,7810.327,50810327,44.229
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9200.112,56200112,66.191
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,46,9380.142,55380142,61.530
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,39,9525.712,48525712,118.060
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,49,9253.43,58253430,96.846
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,72,17511.789,89511789,92.079
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,74,18803.383,92803383,91.078
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,68,20102.636,88102636,114.033
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21585.772,92585772,163.520
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,72,18188.44,90188440,96.287
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.946
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,828.089,10828089,59.883
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.524
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,15.185
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.333
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,26,3358.507,29358507,92.420
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3589.025,28589025,97.005
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,21,3604.974,24604974,121.419
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,21,3218.989,24218989,113.500
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,24,3559.625,27559625,84.810
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,62,11543.236,73543236,263.309
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,24,65,17950.614,24082950614,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,26,55,17230.165,26072230165,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,58,10662.184,68662184,237.139
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12694.398,50045694398,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,110,127,33672.208,110160672208,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,236,65,20203.576,236085203576,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,322,36,12776.156,322048776156,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10246.397,330036246397,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,70,122,37579.673,70159579673,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,10,828.96,10828960,4.554
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.226
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,10,918.279,10918279,35.037
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,894.2,10894200,18.561
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,11.580
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2794.096,23794096,14.735
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,22,3447.848,25447848,58.806
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,18,3140.108,21140108,48.795
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,21,3306.561,24306561,28.527
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2914.64,23914640,28.494
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,7972.743,52972743,49.518
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,46,9048.25,55048250,58.351
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,8708.115,52708115,40.053
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,9244.401,47244401,110.833
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,48,9209.492,57209492,85.038
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,75,19630.85,94630850,103.149
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,74,18543.47,92543470,89.046
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19152.844,89152844,121.742
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21758.77,92758770,164.956
