instance,bandit,timeout,unroutedNodes,nVehicles,travelLength,objective,integralPrimalGap,solOverTime
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_5.txt,dqn,300,58,22,,58026863605,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_4.txt,dqn,300,96,12,,96015232638,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_2.txt,dqn,300,274,29,,274035822556,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_4.txt,dqn,300,292,16,,292020916046,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_1.txt,dqn,300,292,19,,292023238901,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_5.txt,dqn,300,188,36,,188045296052,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_3.txt,dqn,300,460,23,,460031622784,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc104.txt,dqn,300,0,12,,14446078,245890.2803319856,[(t:146.099-v:2446.078)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc103.txt,dqn,300,0,12,,13039523,170956.3535274509,[(t:106.266-v:1778.245)-(t:201.279-v:1718.447)-(t:204.894-v:1718.421)-(t:208.127-v:1690.676)-(t:211.178-v:1686.676)-(t:214.636-v:1686.046)-(t:218.297-v:1634.835)-(t:221.986-v:1621.997)-(t:225.535-v:1620.761)-(t:228.834-v:1489.503)-(t:231.517-v:1485.359)-(t:234.712-v:1482.973)-(t:238.706-v:1444.767)-(t:242.198-v:1436.491)-(t:246.093-v:1372.516)-(t:250.198-v:1372.513)-(t:253.764-v:1367.481)-(t:256.773-v:1365.219)-(t:260.037-v:1333.358)-(t:263.497-v:1330.681)-(t:267.302-v:1326.327)-(t:270.581-v:1312.434)-(t:273.837-v:1302.554)-(t:277.328-v:1260.629)-(t:284.488-v:1131.729)-(t:288.111-v:1128.418)-(t:292.212-v:1100.229)-(t:295.059-v:1098.007)-(t:298.375-v:1047.799)-(t:301.102-v:1039.523)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc102.txt,dqn,300,0,16,,17588925,237282.8158318798,[(t:149.160-v:2195.832)-(t:212.091-v:2066.717)-(t:219.110-v:2050.984)-(t:222.370-v:2047.800)-(t:229.327-v:2046.129)-(t:231.737-v:2037.011)-(t:234.992-v:2033.496)-(t:238.185-v:2030.008)-(t:241.164-v:1971.429)-(t:244.446-v:1965.226)-(t:250.936-v:1927.548)-(t:256.972-v:1894.395)-(t:259.844-v:1878.318)-(t:262.928-v:1859.080)-(t:266.342-v:1849.836)-(t:269.857-v:1848.949)-(t:272.445-v:1831.338)-(t:275.767-v:1783.478)-(t:279.378-v:1732.364)-(t:282.280-v:1657.943)-(t:285.636-v:1645.544)-(t:288.928-v:1615.717)-(t:292.699-v:1612.866)-(t:295.572-v:1612.125)-(t:298.859-v:1589.325)-(t:301.345-v:1588.925)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_4.txt,dqn,300,468,19,,468027010582,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_2.txt,dqn,300,468,34,,468043175822,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_5.txt,dqn,300,470,22,,470028597612,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_1.txt,dqn,300,486,34,,486041333068,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc101.txt,dqn,300,0,12,,12953119,186703.9610817045,[(t:136.268-v:1717.544)-(t:174.328-v:1444.289)-(t:179.836-v:1392.965)-(t:187.632-v:1392.371)-(t:190.144-v:1386.434)-(t:193.031-v:1349.010)-(t:195.352-v:1341.051)-(t:197.962-v:1331.224)-(t:200.781-v:1330.436)-(t:203.389-v:1223.171)-(t:205.952-v:1220.765)-(t:208.442-v:1158.426)-(t:211.050-v:1108.383)-(t:214.020-v:1105.500)-(t:216.319-v:1100.567)-(t:219.508-v:1027.176)-(t:283.633-v:1026.510)-(t:285.881-v:953.119)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc105.txt,dqn,300,0,14,,15443822,200291.07473004467,[(t:111.778-v:1909.630)-(t:155.300-v:1889.340)-(t:158.060-v:1874.021)-(t:160.083-v:1873.024)-(t:161.781-v:1848.781)-(t:163.433-v:1848.358)-(t:165.315-v:1804.033)-(t:169.336-v:1757.737)-(t:170.801-v:1728.758)-(t:171.900-v:1723.224)-(t:172.421-v:1693.628)-(t:172.901-v:1653.713)-(t:173.389-v:1652.113)-(t:173.831-v:1584.616)-(t:174.244-v:1571.016)-(t:174.764-v:1543.640)-(t:175.060-v:1494.451)-(t:175.387-v:1487.304)-(t:175.883-v:1486.756)-(t:176.420-v:1443.822)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_1.txt,dqn,300,48,34,,48039717100,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_3.txt,dqn,300,52,23,,52027892773,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_5.txt,dqn,300,54,25,,54029511330,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_2.txt,dqn,300,240,36,,240045164215,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_2.txt,dqn,300,48,22,,48026046942,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_4.txt,dqn,300,46,18,,46023530874,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_1.txt,dqn,300,286,35,,286041864710,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_3.txt,dqn,300,256,21,,256027200009,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_4.txt,dqn,300,292,16,,292021103318,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_5.txt,dqn,300,186,43,,186053449854,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_1.txt,dqn,300,514,28,,514033598602,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_5.txt,dqn,300,496,25,,496031187430,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc102.txt,dqn,300,0,18,,19991199,249865.89446983114,[(t:179.573-v:1991.199)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc103.txt,dqn,300,0,14,,15407066,190173.77531831182,[(t:131.332-v:1718.480)-(t:222.103-v:1519.017)-(t:231.174-v:1518.136)-(t:235.035-v:1500.917)-(t:239.190-v:1499.223)-(t:247.894-v:1498.648)-(t:252.221-v:1498.380)-(t:256.150-v:1493.029)-(t:259.858-v:1490.916)-(t:263.147-v:1424.989)-(t:266.415-v:1424.266)-(t:269.605-v:1422.952)-(t:273.159-v:1422.871)-(t:276.856-v:1422.037)-(t:280.720-v:1420.804)-(t:284.358-v:1417.920)-(t:288.085-v:1416.001)-(t:292.086-v:1413.615)-(t:295.516-v:1409.707)-(t:299.155-v:1409.307)-(t:301.916-v:1407.066)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc101.txt,dqn,300,0,14,,15088093,235214.40282517186,[(t:184.665-v:1864.154)-(t:200.180-v:1823.183)-(t:204.392-v:1816.014)-(t:207.852-v:1790.289)-(t:211.427-v:1712.822)-(t:226.222-v:1656.221)-(t:230.249-v:1616.801)-(t:233.454-v:1564.200)-(t:236.728-v:1547.535)-(t:239.951-v:1533.386)-(t:246.522-v:1496.235)-(t:249.419-v:1453.302)-(t:252.728-v:1448.859)-(t:255.874-v:1404.454)-(t:259.538-v:1396.840)-(t:263.326-v:1393.831)-(t:267.507-v:1348.989)-(t:271.446-v:1294.211)-(t:274.768-v:1280.435)-(t:278.034-v:1219.126)-(t:281.672-v:1147.168)-(t:285.447-v:1138.619)-(t:289.037-v:1131.358)-(t:291.982-v:1097.600)-(t:295.187-v:1090.941)-(t:299.196-v:1088.093)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc104.txt,dqn,300,0,13,,15070391,259615.02003763927,[(t:197.481-v:2316.815)-(t:210.692-v:2313.895)-(t:213.481-v:2313.534)-(t:216.921-v:2303.632)-(t:219.285-v:2301.171)-(t:221.859-v:2268.266)-(t:224.151-v:2261.076)-(t:227.102-v:2258.611)-(t:229.843-v:2257.057)-(t:232.452-v:2255.893)-(t:235.763-v:2255.851)-(t:238.707-v:2254.783)-(t:241.946-v:2251.711)-(t:244.378-v:2183.332)-(t:246.773-v:2177.650)-(t:249.367-v:2156.531)-(t:252.713-v:2156.316)-(t:255.832-v:2154.327)-(t:259.299-v:2148.924)-(t:262.454-v:2144.762)-(t:265.630-v:2070.391)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_3.txt,dqn,300,514,20,,514026804906,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_2.txt,dqn,300,514,18,,514022693898,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_4.txt,dqn,300,528,10,,528014314179,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc105.txt,dqn,300,0,12,,13004976,103166.89704278407,[(t:36.969-v:2183.351)-(t:53.594-v:1916.584)-(t:55.088-v:1894.282)-(t:57.046-v:1887.864)-(t:58.031-v:1884.685)-(t:58.736-v:1876.027)-(t:59.358-v:1869.440)-(t:59.979-v:1830.364)-(t:60.642-v:1830.241)-(t:61.359-v:1824.916)-(t:62.020-v:1809.597)-(t:62.625-v:1806.569)-(t:63.510-v:1784.433)-(t:64.309-v:1708.072)-(t:64.920-v:1639.802)-(t:65.710-v:1637.710)-(t:66.710-v:1633.785)-(t:67.455-v:1600.900)-(t:68.181-v:1527.797)-(t:68.851-v:1477.577)-(t:69.450-v:1461.358)-(t:70.176-v:1461.248)-(t:70.829-v:1457.462)-(t:71.502-v:1418.404)-(t:72.359-v:1391.373)-(t:73.480-v:1390.000)-(t:74.232-v:1388.084)-(t:74.975-v:1386.690)-(t:75.604-v:1380.877)-(t:76.295-v:1364.635)-(t:77.217-v:1358.643)-(t:78.252-v:1355.801)-(t:78.921-v:1354.756)-(t:79.579-v:1353.984)-(t:80.304-v:1289.066)-(t:86.216-v:1223.120)-(t:91.597-v:1221.630)-(t:97.132-v:1183.782)-(t:102.923-v:1133.811)-(t:108.719-v:1079.332)-(t:114.497-v:1078.784)-(t:120.122-v:1004.976)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_2.txt,dqn,300,108,19,,108021939654,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_1.txt,dqn,300,56,25,,56029700021,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_3.txt,dqn,300,298,17,,298021588533,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_3.txt,dqn,300,54,22,,54027064756,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_4.txt,dqn,300,74,16,,74020258276,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_200/LC1_2_5.txt,dqn,300,66,19,,66022613598,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_2.txt,dqn,300,326,15,,326018352939,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_4.txt,dqn,300,300,17,,300022505248,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_1.txt,dqn,300,298,26,,298031085713,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_400/LC1_4_5.txt,dqn,300,170,34,,170043263463,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_1.txt,dqn,300,504,24,,504030188270,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_5.txt,dqn,300,512,18,,512022709187,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc102.txt,dqn,300,0,14,,16302984,258635.56759477864,[(t:185.080-v:2302.984)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc101.txt,dqn,300,0,12,,12942174,227338.3569543958,[(t:181.741-v:1694.536)-(t:206.150-v:1666.890)-(t:212.573-v:1617.379)-(t:221.417-v:1541.487)-(t:224.530-v:1541.030)-(t:227.455-v:1457.006)-(t:230.702-v:1440.465)-(t:233.920-v:1433.178)-(t:237.611-v:1432.025)-(t:243.685-v:1393.851)-(t:246.895-v:1382.288)-(t:249.821-v:1377.006)-(t:252.475-v:1340.965)-(t:255.329-v:1324.976)-(t:258.873-v:1321.908)-(t:262.575-v:1259.987)-(t:266.189-v:1247.177)-(t:269.308-v:1146.597)-(t:272.916-v:1099.402)-(t:276.304-v:1050.780)-(t:279.905-v:1045.263)-(t:283.256-v:1039.448)-(t:286.636-v:1023.381)-(t:290.368-v:1020.498)-(t:294.098-v:1015.565)-(t:297.560-v:942.174)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc103.txt,dqn,300,0,15,,16516877,216385.56225980318,[(t:159.816-v:1750.449)-(t:276.623-v:1742.647)-(t:279.808-v:1742.212)-(t:282.781-v:1741.853)-(t:285.956-v:1740.996)-(t:289.435-v:1695.492)-(t:292.647-v:1570.040)-(t:295.500-v:1518.770)-(t:298.725-v:1518.635)-(t:301.095-v:1516.877)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc104.txt,dqn,300,0,12,,13735442,263909.6476035096,[(t:224.555-v:1831.301)-(t:231.254-v:1829.236)-(t:234.034-v:1827.727)-(t:237.367-v:1824.339)-(t:240.313-v:1823.124)-(t:243.142-v:1818.820)-(t:248.926-v:1817.748)-(t:251.797-v:1816.354)-(t:255.353-v:1815.991)-(t:259.035-v:1815.748)-(t:262.558-v:1813.863)-(t:265.763-v:1809.309)-(t:268.750-v:1806.387)-(t:271.809-v:1804.182)-(t:275.112-v:1782.428)-(t:277.987-v:1759.715)-(t:281.067-v:1754.733)-(t:283.926-v:1752.534)-(t:287.492-v:1752.169)-(t:291.170-v:1751.168)-(t:294.848-v:1750.630)-(t:298.357-v:1749.645)-(t:300.812-v:1735.442)]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_3.txt,dqn,300,504,16,,504020901414,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_2.txt,dqn,300,508,21,,508025701588,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_600/LC1_6_4.txt,dqn,300,534,14,,534018642599,300000.0,[]
/gpfs/home/acad/ulb-qsec/yanneke/LearningForOptimizing/examples/pdptw/pdptw_100/lc105.txt,dqn,300,0,11,,11903017,111707.70660213544,[(t:47.358-v:1663.414)-(t:72.088-v:1397.756)-(t:73.382-v:1396.856)-(t:74.387-v:1389.784)-(t:76.923-v:1365.120)-(t:77.761-v:1364.834)-(t:78.775-v:1323.036)-(t:79.596-v:1321.436)-(t:80.592-v:1252.355)-(t:81.561-v:1251.343)-(t:82.820-v:1212.700)-(t:178.365-v:1016.149)-(t:190.539-v:998.289)-(t:262.654-v:926.432)-(t:264.898-v:903.017)]
