bandit,instance,reward,timeout,seed,-a,Result,bestObj,solOverTime,integralPrimalGap,history
ppo,examples/tsp/tsplib/kroC100.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroC100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822234639939051,======,96004736067.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroD100.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroD100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822239844086449,======,96005902052.0,[],900.0,[]
ppo,examples/tsp/tsplib/rat783.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-rat783 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822240334047172,======,773000514341.0,[],900.0,[]
ppo,examples/tsp/tsplib/att48.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-att48 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822242333085953,======,40005919000.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroB100.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroB100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822243801098354,======,96006683772.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr439.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr439 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822243669246882,======,431001628316.0,[],900.0,[]
ppo,examples/tsp/tsplib/fri26.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-fri26 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822243694195927,======,16000413000.0,[],900.0,[]
ppo,examples/tsp/tsplib/bays29.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-bays29 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822248563008036,======,21001128000.0,[],900.0,[]
ppo,examples/tsp/tsplib/p654.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-p654 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822251257610304,======,650003244723.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr124.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr124 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822252473722853,======,120002124000.0,[],900.0,[]
ppo,examples/tsp/tsplib/brazil58.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-brazil58 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822252441818697,======,52009265000.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr107.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822252543104280,======,103001330057.0,[],900.0,[]
ppo,examples/tsp/tsplib/si535.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-si535 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822254215647502,======,527002000000.0,[],900.0,[]
ppo,examples/tsp/tsplib/d657.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-d657 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822259906434867,======,653002905305.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr136.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr136 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822260880592761,======,132018250000.0,[],900.0,[]
ppo,examples/tsp/tsplib/si175.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-si175 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822261482074574,======,171000837000.0,[],900.0,[]
ppo,examples/tsp/tsplib/pcb442.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pcb442 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822262693228020,======,438000600000.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroB150.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroB150 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822264666970417,======,146004736067.0,[],900.0,[]
ppo,examples/tsp/tsplib/gil262.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-gil262 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822268921061524,======,258000390911.0,[],900.0,[]
ppo,examples/tsp/tsplib/gr137.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-gr137 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822269371805044,======,131007093461.0,[],900.0,[]
ppo,examples/tsp/tsplib/bier127.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-bier127 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822270628047541,======,123005290621.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr76.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr76 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822272634860915,======,72008635546.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroA100.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroA100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822274718369770,======,93008139576.0,[],900.0,[]
ppo,examples/tsp/tsplib/eil101.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-eil101 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822276720437915,======,94000127825.0,[],900.0,[]
ppo,examples/tsp/tsplib/rd100.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-rd100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822277432363598,======,96002448187.0,[],900.0,[]
ppo,examples/tsp/tsplib/eil51.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-eil51 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822278410057969,======,45000113713.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroC100.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroC100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822281294827703,======,96004736067.0,[],900.0,[]
ppo,examples/tsp/tsplib/eil76.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-eil76 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822280520255851,======,58000249586.0,[],900.0,[]
ppo,examples/tsp/tsplib/gr24.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-gr24 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822283133495377,======,20000702000.0,[],900.0,[]
ppo,examples/tsp/tsplib/rat575.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-rat575 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822284867890586,======,571000077306.0,[],900.0,[]
ppo,examples/tsp/tsplib/rd400.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-rd400 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822286710621596,======,396001185705.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroD100.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroD100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822289216271482,======,94006079607.0,[],900.0,[]
ppo,examples/tsp/tsplib/att48.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-att48 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822290994129550,======,42005715000.0,[],900.0,[]
ppo,examples/tsp/tsplib/dantzig42.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-dantzig42 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822292237949998,======,38000099000.0,[],900.0,[]
ppo,examples/tsp/tsplib/pr439.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-pr439 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822292966717499,======,433001240548.0,[],900.0,[]
ppo,examples/tsp/tsplib/fri26.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-fri26 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822294182455204,======,20000291000.0,[],900.0,[]
ppo,examples/tsp/tsplib/kroB100.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-kroB100 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822294628879670,======,93008505683.0,[],900.0,[]
ppo,examples/tsp/tsplib/gr120.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-gr120 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822296579236412,======,114001406000.0,[],900.0,[]
ppo,examples/tsp/tsplib/bays29.tsp,r3,900,4,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=4 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-bays29 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822297580896138,======,23000869000.0,[],900.0,[]
ppo,examples/tsp/tsplib/gr24.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-gr24 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822234886090956,======,1278000.0,[(t:1.106-step:72-v:2697.0)-(t:1.115-step:73-v:2582.0)-(t:1.135-step:74-v:2579.0)-(t:1.144-step:75-v:2463.0)-(t:1.311-step:90-v:2425.0)-(t:1.320-step:91-v:2415.0)-(t:1.339-step:92-v:2104.0)-(t:1.351-step:93-v:1966.0)-(t:1.365-step:94-v:1914.0)-(t:1.377-step:95-v:1862.0)-(t:1.395-step:96-v:1831.0)-(t:1.410-step:97-v:1800.0)-(t:1.426-step:98-v:1785.0)-(t:1.437-step:99-v:1767.0)-(t:3.303-step:289-v:1762.0)-(t:3.473-step:311-v:1734.0)-(t:3.480-step:312-v:1684.0)-(t:3.487-step:313-v:1613.0)-(t:3.495-step:314-v:1600.0)-(t:6.578-step:684-v:1577.0)-(t:6.587-step:685-v:1569.0)-(t:6.598-step:686-v:1567.0)-(t:6.604-step:687-v:1548.0)-(t:214.156-step:26280-v:1546.0)-(t:214.161-step:26281-v:1524.0)-(t:214.166-step:26282-v:1472.0)-(t:214.171-step:26283-v:1465.0)-(t:214.176-step:26284-v:1446.0)-(t:214.186-step:26285-v:1430.0)-(t:214.191-step:26286-v:1426.0)-(t:219.968-step:26997-v:1406.0)-(t:237.457-step:29688-v:1403.0)-(t:272.770-step:34580-v:1398.0)-(t:378.281-step:49268-v:1383.0)-(t:378.287-step:49269-v:1381.0)-(t:378.304-step:49270-v:1369.0)-(t:410.254-step:54129-v:1364.0)-(t:410.265-step:54130-v:1345.0)-(t:430.046-step:57266-v:1342.0)-(t:430.669-step:57394-v:1333.0)-(t:487.317-step:66082-v:1331.0)-(t:542.263-step:74225-v:1328.0)-(t:543.524-step:74467-v:1321.0)-(t:543.529-step:74468-v:1283.0)-(t:618.862-step:85897-v:1279.0)-(t:618.877-step:85898-v:1278.0)],64.991,[]
ppo,examples/tsp/tsplib/brazil58.tsp,r3,900,3,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=3 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-tsp_all-15m-r3/tsp-brazil58 --communication=unix-socket -i=/tmp/pipes/unix-socket-1822220685352845,======,58269000.0,[(t:1.959-step:163-v:104213.0)-(t:2.723-step:223-v:102940.0)-(t:2.731-step:224-v:102891.0)-(t:3.019-step:253-v:102640.0)-(t:3.030-step:254-v:102133.0)-(t:3.040-step:255-v:101419.0)-(t:3.050-step:256-v:101385.0)-(t:3.060-step:257-v:101370.0)-(t:3.078-step:258-v:101143.0)-(t:3.088-step:259-v:99771.0)-(t:3.106-step:260-v:99399.0)-(t:3.117-step:261-v:99325.0)-(t:3.440-step:296-v:91215.0)-(t:3.456-step:297-v:91121.0)-(t:3.475-step:298-v:90510.0)-(t:3.503-step:299-v:90396.0)-(t:3.521-step:300-v:89835.0)-(t:3.538-step:301-v:89834.0)-(t:3.546-step:302-v:89670.0)-(t:3.562-step:303-v:89658.0)-(t:3.569-step:304-v:89414.0)-(t:7.553-step:720-v:89114.0)-(t:7.559-step:721-v:88064.0)-(t:7.792-step:752-v:84464.0)-(t:7.798-step:753-v:84273.0)-(t:7.804-step:754-v:83865.0)-(t:7.811-step:755-v:83833.0)-(t:7.823-step:756-v:83405.0)-(t:8.722-step:871-v:83285.0)-(t:451.507-step:64784-v:83104.0)-(t:480.788-step:69306-v:83042.0)-(t:480.793-step:69307-v:82572.0)-(t:480.798-step:69308-v:82367.0)-(t:480.803-step:69309-v:82328.0)-(t:480.813-step:69310-v:82057.0)-(t:480.818-step:69311-v:80961.0)-(t:481.334-step:69410-v:79730.0)-(t:481.340-step:69411-v:79676.0)-(t:481.345-step:69412-v:79113.0)-(t:481.361-step:69413-v:78695.0)-(t:481.492-step:69439-v:75901.0)-(t:481.497-step:69440-v:75870.0)-(t:490.580-step:70725-v:75775.0)-(t:490.592-step:70726-v:75730.0)-(t:493.002-step:71163-v:61600.0)-(t:493.007-step:71164-v:61587.0)-(t:493.012-step:71165-v:61492.0)-(t:493.019-step:71166-v:61490.0)-(t:493.030-step:71167-v:60205.0)-(t:493.036-step:71168-v:59995.0)-(t:493.047-step:71169-v:59721.0)-(t:879.450-step:131467-v:58269.0)],576.793,[]
