instance,bandit,timeout,unroutedNodes,nVehicles,travelLength,objective
bench/LC1_4_1.txt,ucb1,300,0,44,7977.476,51977476
bench/LC1_4_2.txt,ucb1,300,0,46,8979.553,54979553
bench/LC1_4_3.txt,ucb1,300,4,51,10506.759,4061506759
bench/LC1_4_4.txt,ucb1,300,0,41,9486.017,50486017
bench/LC1_4_5.txt,ucb1,300,0,48,9123.081,57123081
bench/lc101.txt,ucb1,300,0,10,828.96,10828960
bench/lc102.txt,ucb1,300,0,10,828.96,10828960
bench/LC1_6_1.txt,epsilonGreedy,300,630,0,0.0,630000000000
bench/lc103.txt,ucb1,300,0,10,828.089,10828089
bench/lc104.txt,ucb1,300,0,10,824.802,10824802
bench/LC1_6_3.txt,epsilonGreedy,300,628,0,0.0,628000000000
bench/LC1_6_4.txt,epsilonGreedy,300,628,0,0.0,628000000000
bench/lc105.txt,ucb1,300,0,10,828.96,10828960
bench/LC1_2_2.txt,epsilonGreedy,300,210,0,0.0,210000000000
bench/LC1_6_2.txt,epsilonGreedy,300,0,70,17334.354,87334354
bench/LC1_6_5.txt,epsilonGreedy,300,0,71,17555.099,88555099
bench/LC1_2_1.txt,epsilonGreedy,300,0,20,2706.044,22706044
bench/LC1_2_3.txt,epsilonGreedy,300,0,20,3348.359,23348359
bench/LC1_2_4.txt,epsilonGreedy,300,0,18,2911.906,20911906
bench/LC1_4_3.txt,epsilonGreedy,300,420,0,0.0,420000000000
bench/LC1_4_4.txt,epsilonGreedy,300,416,0,0.0,416000000000
bench/LC1_2_5.txt,epsilonGreedy,300,0,21,2795.848,23795848
bench/LC1_4_1.txt,epsilonGreedy,300,0,42,7588.435,49588435
bench/LC1_4_2.txt,epsilonGreedy,300,0,47,8598.191,55598191
bench/LC1_4_5.txt,epsilonGreedy,300,0,48,8848.083,56848083
bench/lc101.txt,epsilonGreedy,300,0,11,857.093,11857093
bench/lc102.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/lc103.txt,epsilonGreedy,300,0,10,828.089,10828089
bench/lc104.txt,epsilonGreedy,300,0,10,824.802,10824802
bench/lc105.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bestSlopeFirst,300,0,70,16718.611,86718611
bench/LC1_6_2.txt,bestSlopeFirst,300,0,71,17865.653,88865653
bench/LC1_6_3.txt,bestSlopeFirst,300,0,67,19104.014,86104014
bench/LC1_6_4.txt,bestSlopeFirst,300,0,60,18143.833,78143833
bench/LC1_6_5.txt,bestSlopeFirst,300,0,68,17115.903,85115903
bench/LC1_2_1.txt,bestSlopeFirst,300,0,21,2939.253,23939253
bench/LC1_2_2.txt,bestSlopeFirst,300,0,21,2985.088,23985088
bench/LC1_2_3.txt,bestSlopeFirst,300,0,20,3934.937,23934937
bench/LC1_2_4.txt,bestSlopeFirst,300,0,18,3651.85,21651850
bench/LC1_2_5.txt,bestSlopeFirst,300,0,22,3013.348,25013348
bench/LC1_4_1.txt,bestSlopeFirst,300,0,45,7903.749,52903749
bench/LC1_4_2.txt,bestSlopeFirst,300,0,48,10039.88,58039880
bench/LC1_4_3.txt,bestSlopeFirst,300,0,42,8885.933,50885933
bench/LC1_4_4.txt,bestSlopeFirst,300,0,36,9100.516,45100516
bench/LC1_4_5.txt,bestSlopeFirst,300,0,45,8238.874,53238874
bench/lc101.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc102.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc103.txt,bestSlopeFirst,300,0,10,828.089,10828089
bench/lc104.txt,bestSlopeFirst,300,0,10,824.234,10824234
bench/lc105.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bandit,300,0,68,16370.761,84370761
bench/LC1_6_2.txt,bandit,300,0,74,19624.134,93624134
bench/LC1_6_3.txt,bandit,300,0,71,20440.673,91440673
bench/LC1_6_4.txt,bandit,300,0,74,25586.43,99586430
bench/LC1_6_5.txt,bandit,300,0,77,18855.293,95855293
bench/LC1_2_1.txt,bandit,300,0,22,2944.381,24944381
bench/LC1_2_2.txt,bandit,300,0,22,3148.842,25148842
bench/LC1_2_3.txt,bandit,300,0,20,3357.849,23357849
bench/LC1_2_4.txt,bandit,300,0,19,3572.83,22572830
bench/LC1_2_5.txt,bandit,300,0,22,2919.444,24919444
bench/LC1_4_1.txt,bandit,300,0,45,8185.923,53185923
bench/LC1_4_2.txt,bandit,300,0,47,8947.099,55947099
bench/LC1_4_3.txt,bandit,300,0,46,10582.156,56582156
bench/LC1_4_4.txt,bandit,300,0,40,9479.284,49479284
bench/LC1_4_5.txt,bandit,300,0,49,8794.913,57794913
bench/lc101.txt,bandit,300,0,10,828.96,10828960
bench/lc102.txt,bandit,300,0,10,828.96,10828960
bench/lc103.txt,bandit,300,0,10,828.089,10828089
bench/lc104.txt,bandit,300,0,10,819.908,10819908
bench/lc105.txt,bandit,300,0,10,828.96,10828960
bench/LC1_6_1.txt,random,300,0,70,16925.025,86925025
bench/LC1_6_2.txt,random,300,0,75,19222.674,94222674
bench/LC1_6_3.txt,random,300,0,70,21027.783,91027783
bench/LC1_6_4.txt,random,300,0,66,23685.864,89685864
bench/LC1_6_5.txt,random,300,0,76,19135.227,95135227
bench/LC1_2_1.txt,random,300,0,21,2857.527,23857527
bench/LC1_2_2.txt,random,300,0,22,3264.61,25264610
bench/LC1_2_3.txt,random,300,0,20,3021.441,23021441
bench/LC1_2_4.txt,random,300,0,20,3495.533,23495533
bench/LC1_2_5.txt,random,300,0,21,2780.137,23780137
bench/LC1_4_1.txt,random,300,0,44,8001.976,52001976
bench/LC1_4_3.txt,random,300,0,43,9851.285,52851285
bench/LC1_4_2.txt,random,300,0,47,9451.374,56451374
bench/LC1_4_4.txt,random,300,0,38,9139.638,47139638
bench/LC1_4_5.txt,random,300,0,46,8431.879,54431879
bench/lc102.txt,random,300,0,10,828.96,10828960
bench/lc101.txt,random,300,0,10,828.96,10828960
bench/lc103.txt,random,300,0,10,835.92,10835920
bench/lc104.txt,random,300,0,10,819.908,10819908
bench/lc105.txt,random,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditrollingaverage,300,0,73,17105.877,90105877
bench/LC1_6_2.txt,banditrollingaverage,300,0,70,17587.617,87587617
bench/LC1_6_3.txt,banditrollingaverage,300,0,70,20704.849,90704849
bench/LC1_6_4.txt,banditrollingaverage,300,0,74,25584.661,99584661
bench/LC1_6_5.txt,banditrollingaverage,300,0,78,19583.49,97583490
bench/LC1_2_1.txt,banditrollingaverage,300,0,21,2850.691,23850691
bench/LC1_2_2.txt,banditrollingaverage,300,0,22,3164.782,25164782
bench/LC1_2_3.txt,banditrollingaverage,300,0,20,3440.158,23440158
bench/LC1_2_4.txt,banditrollingaverage,300,0,19,3223.73,22223730
bench/LC1_2_5.txt,banditrollingaverage,300,0,22,2912.135,24912135
bench/LC1_4_1.txt,banditrollingaverage,300,0,46,8027.515,54027515
bench/LC1_4_2.txt,banditrollingaverage,300,0,49,9515.288,58515288
bench/LC1_4_3.txt,banditrollingaverage,300,0,45,10736.831,55736831
bench/LC1_4_4.txt,banditrollingaverage,300,0,39,10119.333,49119333
bench/LC1_4_5.txt,banditrollingaverage,300,0,49,8969.985,57969985
bench/lc101.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc102.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc103.txt,banditrollingaverage,300,0,10,827.889,10827889
bench/lc104.txt,banditrollingaverage,300,0,10,819.908,10819908
bench/lc105.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditaftermove,300,0,70,16760.817,86760817
bench/LC1_6_2.txt,banditaftermove,300,0,72,19083.689,91083689
bench/LC1_6_3.txt,banditaftermove,300,0,76,20777.485,96777485
bench/LC1_6_4.txt,banditaftermove,300,0,68,20149.427,88149427
bench/LC1_6_5.txt,banditaftermove,300,0,75,18742.368,93742368
bench/LC1_2_1.txt,banditaftermove,300,0,22,2883.806,24883806
bench/LC1_2_2.txt,banditaftermove,300,0,22,3167.396,25167396
bench/LC1_2_3.txt,banditaftermove,300,0,20,3535.599,23535599
bench/LC1_2_4.txt,banditaftermove,300,0,19,2962.731,21962731
bench/LC1_2_5.txt,banditaftermove,300,0,22,2947.64,24947640
bench/LC1_4_1.txt,banditaftermove,300,0,47,8258.425,55258425
bench/LC1_4_2.txt,banditaftermove,300,0,47,9354.353,56354353
bench/LC1_4_3.txt,banditaftermove,300,0,44,9457.509,53457509
bench/LC1_4_4.txt,banditaftermove,300,0,38,9484.177,47484177
bench/LC1_4_5.txt,banditaftermove,300,0,48,9336.108,57336108
bench/lc101.txt,banditaftermove,300,0,10,828.96,10828960
bench/lc102.txt,banditaftermove,300,0,10,828.96,10828960
bench/lc103.txt,banditaftermove,300,0,10,828.089,10828089
bench/lc104.txt,banditaftermove,300,0,10,819.908,10819908
bench/lc105.txt,banditaftermove,300,0,10,828.96,10828960
bench/LC1_6_1.txt,ucb1,300,0,75,17366.468,92366468
bench/LC1_6_2.txt,ucb1,300,0,70,18392.864,88392864
bench/LC1_6_3.txt,ucb1,300,0,71,22160.319,93160319
bench/LC1_6_4.txt,ucb1,300,0,64,20097.354,84097354
bench/LC1_6_5.txt,ucb1,300,0,75,18702.57,93702570
bench/LC1_2_1.txt,ucb1,300,0,22,2881.9,24881900
bench/LC1_2_2.txt,ucb1,300,0,22,3196.337,25196337
bench/LC1_2_3.txt,ucb1,300,0,20,3450.755,23450755
bench/LC1_2_4.txt,ucb1,300,0,19,3652.957,22652957
bench/LC1_2_5.txt,ucb1,300,0,22,2965.705,24965705
bench/LC1_4_1.txt,ucb1,300,0,47,8533.392,55533392
bench/LC1_4_2.txt,ucb1,300,0,49,9077.282,58077282
bench/LC1_4_3.txt,ucb1,300,0,44,9151.571,53151571
bench/LC1_4_4.txt,ucb1,300,0,38,9752.025,47752025
bench/LC1_4_5.txt,ucb1,300,0,46,8663.964,54663964
bench/lc101.txt,ucb1,300,0,10,828.96,10828960
bench/lc102.txt,ucb1,300,0,10,828.96,10828960
bench/lc103.txt,ucb1,300,0,10,828.089,10828089
bench/lc104.txt,ucb1,300,0,10,823.52,10823520
bench/lc105.txt,ucb1,300,0,10,828.96,10828960
bench/LC1_6_1.txt,epsilonGreedy,300,0,70,16755.534,86755534
bench/LC1_6_2.txt,epsilonGreedy,300,0,70,18047.585,88047585
bench/LC1_6_3.txt,epsilonGreedy,300,0,68,20824.865,88824865
bench/LC1_6_4.txt,epsilonGreedy,300,0,62,19541.557,81541557
bench/LC1_6_5.txt,epsilonGreedy,300,0,72,17764.696,89764696
bench/LC1_2_2.txt,epsilonGreedy,300,0,22,3080.37,25080370
bench/LC1_2_1.txt,epsilonGreedy,300,0,21,2758.625,23758625
bench/LC1_2_3.txt,epsilonGreedy,300,0,20,3225.703,23225703
bench/LC1_2_4.txt,epsilonGreedy,300,0,19,2987.871,21987871
bench/LC1_2_5.txt,epsilonGreedy,300,0,21,2893.532,23893532
bench/LC1_4_1.txt,epsilonGreedy,300,0,45,8022.187,53022187
bench/LC1_4_2.txt,epsilonGreedy,300,0,45,8636.615,53636615
bench/LC1_4_3.txt,epsilonGreedy,300,0,42,8150.266,50150266
bench/LC1_4_4.txt,epsilonGreedy,300,0,38,9450.277,47450277
bench/LC1_4_5.txt,epsilonGreedy,300,0,49,9451.962,58451962
bench/lc101.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/lc102.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/lc103.txt,epsilonGreedy,300,0,10,836.704,10836704
bench/lc104.txt,epsilonGreedy,300,0,10,819.908,10819908
bench/lc105.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bestSlopeFirst,300,0,70,17137.683,87137683
bench/LC1_6_2.txt,bestSlopeFirst,300,0,69,17121.354,86121354
bench/LC1_6_3.txt,bestSlopeFirst,300,0,70,19900.126,89900126
bench/LC1_6_4.txt,bestSlopeFirst,300,0,61,18817.646,79817646
bench/LC1_6_5.txt,bestSlopeFirst,300,0,73,18100.913,91100913
bench/LC1_2_1.txt,bestSlopeFirst,300,0,21,2741.786,23741786
bench/LC1_2_2.txt,bestSlopeFirst,300,0,22,3121.366,25121366
bench/LC1_2_3.txt,bestSlopeFirst,300,0,20,3117.1,23117100
bench/LC1_2_4.txt,bestSlopeFirst,300,0,19,2983.59,21983590
bench/LC1_2_5.txt,bestSlopeFirst,300,0,22,2979.896,24979896
bench/LC1_4_1.txt,bestSlopeFirst,300,0,46,8687.179,54687179
bench/LC1_4_2.txt,bestSlopeFirst,300,0,49,9930.267,58930267
bench/LC1_4_3.txt,bestSlopeFirst,300,0,42,8685.612,50685612
bench/LC1_4_4.txt,bestSlopeFirst,300,0,37,9579.196,46579196
bench/LC1_4_5.txt,bestSlopeFirst,300,0,45,8243.848,53243848
bench/lc101.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc102.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc104.txt,bestSlopeFirst,300,0,10,822.964,10822964
bench/lc103.txt,bestSlopeFirst,300,0,10,828.089,10828089
bench/lc105.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bandit,300,0,73,17890.594,90890594
bench/LC1_6_2.txt,bandit,300,0,79,19501.966,98501966
bench/LC1_6_3.txt,bandit,300,0,71,20440.673,91440673
bench/LC1_6_4.txt,bandit,300,0,74,25576.778,99576778
bench/LC1_6_5.txt,bandit,300,0,79,20187.658,99187658
bench/LC1_2_1.txt,bandit,300,0,23,2899.439,25899439
bench/LC1_2_2.txt,bandit,300,0,22,3288.525,25288525
bench/LC1_2_3.txt,bandit,300,0,20,3343.708,23343708
bench/LC1_2_4.txt,bandit,300,0,18,3165.941,21165941
bench/LC1_2_5.txt,bandit,300,0,22,3084.577,25084577
bench/LC1_4_1.txt,bandit,300,0,45,8179.452,53179452
bench/LC1_4_2.txt,bandit,300,0,48,9746.757,57746757
bench/LC1_4_3.txt,bandit,300,0,45,9889.575,54889575
bench/LC1_4_4.txt,bandit,300,0,39,10453.446,49453446
bench/LC1_4_5.txt,bandit,300,0,47,9315.547,56315547
bench/lc101.txt,bandit,300,0,10,828.96,10828960
bench/lc102.txt,bandit,300,0,10,828.96,10828960
bench/lc104.txt,bandit,300,0,10,819.908,10819908
bench/lc103.txt,bandit,300,0,10,828.089,10828089
bench/lc105.txt,bandit,300,0,10,828.96,10828960
bench/LC1_6_1.txt,random,300,0,73,17673.055,90673055
bench/LC1_6_2.txt,random,300,0,74,18766.802,92766802
bench/LC1_6_3.txt,random,300,0,76,20951.764,96951764
bench/LC1_6_4.txt,random,300,0,68,22449.223,90449223
bench/LC1_6_5.txt,random,300,0,75,18487.914,93487914
bench/LC1_2_1.txt,random,300,0,22,2933.929,24933929
bench/LC1_2_2.txt,random,300,0,22,3284.538,25284538
bench/LC1_2_3.txt,random,300,0,20,4089.496,24089496
bench/LC1_2_4.txt,random,300,0,19,3148.406,22148406
bench/LC1_2_5.txt,random,300,0,22,2918.225,24918225
bench/LC1_4_1.txt,random,300,0,43,7611.313,50611313
bench/LC1_4_2.txt,random,300,0,51,9751.072,60751072
bench/LC1_4_3.txt,random,300,0,44,9945.339,53945339
bench/LC1_4_4.txt,random,300,0,39,9053.979,48053979
bench/LC1_4_5.txt,random,300,0,47,8674.737,55674737
bench/lc101.txt,random,300,0,10,828.96,10828960
bench/lc102.txt,random,300,0,10,828.96,10828960
bench/lc104.txt,random,300,0,10,824.802,10824802
bench/lc103.txt,random,300,0,10,828.089,10828089
bench/lc105.txt,random,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditrollingaverage,300,0,77,18336.902,95336902
bench/LC1_6_2.txt,banditrollingaverage,300,0,74,18874.46,92874460
bench/LC1_6_3.txt,banditrollingaverage,300,0,71,20440.673,91440673
bench/LC1_6_4.txt,banditrollingaverage,300,0,74,25579.956,99579956
bench/LC1_6_5.txt,banditrollingaverage,300,0,75,17599.171,92599171
bench/LC1_2_1.txt,banditrollingaverage,300,0,21,2906.167,23906167
bench/LC1_2_2.txt,banditrollingaverage,300,0,22,3229.297,25229297
bench/LC1_2_3.txt,banditrollingaverage,300,0,20,3443.543,23443543
bench/LC1_2_4.txt,banditrollingaverage,300,0,18,3647.92,21647920
bench/LC1_2_5.txt,banditrollingaverage,300,0,22,2973.836,24973836
bench/LC1_4_1.txt,banditrollingaverage,300,0,45,8057.413,53057413
bench/LC1_4_2.txt,banditrollingaverage,300,0,46,8531.358,54531358
bench/LC1_4_3.txt,banditrollingaverage,300,0,46,9120.078,55120078
bench/LC1_4_4.txt,banditrollingaverage,300,0,38,9956.439,47956439
bench/LC1_4_5.txt,banditrollingaverage,300,0,47,9049.475,56049475
bench/lc101.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc102.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc103.txt,banditrollingaverage,300,0,10,828.089,10828089
bench/lc104.txt,banditrollingaverage,300,0,10,824.802,10824802
bench/lc105.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditaftermove,300,0,71,16958.098,87958098
bench/LC1_6_2.txt,banditaftermove,300,0,75,18776.592,93776592
bench/LC1_6_3.txt,banditaftermove,300,0,73,19914.005,92914005
bench/LC1_6_4.txt,banditaftermove,300,0,68,20152.277,88152277
bench/LC1_6_5.txt,banditaftermove,300,0,79,20791.843,99791843
bench/LC1_2_1.txt,banditaftermove,300,0,22,2916.331,24916331
bench/LC1_2_2.txt,banditaftermove,300,0,22,3286.403,25286403
bench/LC1_2_3.txt,banditaftermove,300,0,19,3287.494,22287494
bench/LC1_2_4.txt,banditaftermove,300,0,19,3071.943,22071943
bench/LC1_2_5.txt,banditaftermove,300,0,22,2981.138,24981138
bench/LC1_4_1.txt,banditaftermove,300,0,45,7714.002,52714002
bench/LC1_4_2.txt,banditaftermove,300,0,47,9059.11,56059110
bench/LC1_4_3.txt,banditaftermove,300,0,45,10546.571,55546571
bench/LC1_4_4.txt,banditaftermove,300,0,37,9128.327,46128327
bench/LC1_4_5.txt,banditaftermove,300,0,48,8979.366,56979366
bench/lc101.txt,banditaftermove,300,0,10,828.96,10828960
bench/lc102.txt,banditaftermove,300,0,10,828.96,10828960
bench/lc103.txt,banditaftermove,300,0,10,837.437,10837437
bench/lc104.txt,banditaftermove,300,0,10,819.908,10819908
bench/lc105.txt,banditaftermove,300,0,10,828.96,10828960
bench/LC1_6_1.txt,ucb1,300,0,76,18159.827,94159827
bench/LC1_6_2.txt,ucb1,300,0,79,21293.478,100293478
bench/LC1_6_3.txt,ucb1,300,2,70,22464.144,2092464144
bench/LC1_6_4.txt,ucb1,300,0,66,18787.343,84787343
bench/LC1_6_5.txt,ucb1,300,0,77,18603.86,95603860
bench/LC1_2_1.txt,ucb1,300,0,22,3013.741,25013741
bench/LC1_2_2.txt,ucb1,300,0,23,3252.415,26252415
bench/LC1_2_3.txt,ucb1,300,0,20,3235.505,23235505
bench/LC1_2_4.txt,ucb1,300,0,20,3185.807,23185807
bench/LC1_2_5.txt,ucb1,300,0,22,3021.011,25021011
bench/LC1_4_1.txt,ucb1,300,0,44,7720.431,51720431
bench/LC1_4_2.txt,ucb1,300,0,48,10114.43,58114430
bench/LC1_4_3.txt,ucb1,300,0,43,8561.354,51561354
bench/LC1_4_4.txt,ucb1,300,0,39,10592.142,49592142
bench/LC1_4_5.txt,ucb1,300,0,46,8448.742,54448742
bench/lc101.txt,ucb1,300,0,10,828.96,10828960
bench/lc102.txt,ucb1,300,0,10,828.96,10828960
bench/LC1_6_1.txt,epsilonGreedy,300,630,0,0.0,630000000000
bench/lc104.txt,ucb1,300,0,10,824.802,10824802
bench/lc103.txt,ucb1,300,0,10,828.089,10828089
bench/LC1_6_4.txt,epsilonGreedy,300,628,0,0.0,628000000000
bench/lc105.txt,ucb1,300,0,10,828.96,10828960
bench/LC1_6_2.txt,epsilonGreedy,300,0,68,18807.891,86807891
bench/LC1_6_3.txt,epsilonGreedy,300,0,66,20754.413,86754413
bench/LC1_6_5.txt,epsilonGreedy,300,0,72,18503.762,90503762
bench/LC1_2_1.txt,epsilonGreedy,300,0,20,2706.044,22706044
bench/LC1_2_2.txt,epsilonGreedy,300,0,21,2991.455,23991455
bench/LC1_4_1.txt,epsilonGreedy,300,422,0,0.0,422000000000
bench/LC1_2_3.txt,epsilonGreedy,300,0,19,3383.403,22383403
bench/LC1_4_3.txt,epsilonGreedy,300,420,0,0.0,420000000000
bench/LC1_2_4.txt,epsilonGreedy,300,0,19,3004.03,22004030
bench/LC1_2_5.txt,epsilonGreedy,300,0,21,2754.736,23754736
bench/LC1_4_2.txt,epsilonGreedy,300,0,46,8280.263,54280263
bench/lc102.txt,epsilonGreedy,300,106,0,0.0,106000000000
bench/lc103.txt,epsilonGreedy,300,104,0,0.0,104000000000
bench/LC1_4_4.txt,epsilonGreedy,300,0,38,9179.326,47179326
bench/LC1_4_5.txt,epsilonGreedy,300,0,47,9402.797,56402797
bench/lc101.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/lc104.txt,epsilonGreedy,300,0,10,819.908,10819908
bench/lc105.txt,epsilonGreedy,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bestSlopeFirst,300,0,70,17098.332,87098332
bench/LC1_6_2.txt,bestSlopeFirst,300,0,73,19668.856,92668856
bench/LC1_6_3.txt,bestSlopeFirst,300,0,70,21566.721,91566721
bench/LC1_6_4.txt,bestSlopeFirst,300,0,59,20224.623,79224623
bench/LC1_6_5.txt,bestSlopeFirst,300,0,74,18489.729,92489729
bench/LC1_2_1.txt,bestSlopeFirst,300,0,21,2798.462,23798462
bench/LC1_2_2.txt,bestSlopeFirst,300,0,21,3272.95,24272950
bench/LC1_2_3.txt,bestSlopeFirst,300,0,19,2969.1,21969100
bench/LC1_2_4.txt,bestSlopeFirst,300,0,19,2968.737,21968737
bench/LC1_2_5.txt,bestSlopeFirst,300,0,21,2780.232,23780232
bench/LC1_4_1.txt,bestSlopeFirst,300,0,44,7901.171,51901171
bench/LC1_4_2.txt,bestSlopeFirst,300,0,46,8382.384,54382384
bench/LC1_4_3.txt,bestSlopeFirst,300,0,42,9199.758,51199758
bench/LC1_4_4.txt,bestSlopeFirst,300,0,36,9730.948,45730948
bench/LC1_4_5.txt,bestSlopeFirst,300,0,46,8369.385,54369385
bench/lc101.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc102.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/lc103.txt,bestSlopeFirst,300,0,10,837.437,10837437
bench/lc104.txt,bestSlopeFirst,300,0,10,819.908,10819908
bench/lc105.txt,bestSlopeFirst,300,0,10,828.96,10828960
bench/LC1_6_1.txt,bandit,300,0,74,18367.965,92367965
bench/LC1_6_2.txt,bandit,300,0,77,19994.588,96994588
bench/LC1_6_3.txt,bandit,300,0,66,21470.744,87470744
bench/LC1_6_4.txt,bandit,300,0,74,25427.782,99427782
bench/LC1_6_5.txt,bandit,300,0,78,19950.161,97950161
bench/LC1_2_1.txt,bandit,300,0,21,2794.096,23794096
bench/LC1_2_2.txt,bandit,300,0,21,3224.443,24224443
bench/LC1_2_3.txt,bandit,300,0,20,3429.791,23429791
bench/LC1_2_4.txt,bandit,300,0,19,2989.464,21989464
bench/LC1_2_5.txt,bandit,300,0,22,2938.392,24938392
bench/LC1_4_1.txt,bandit,300,0,45,8021.808,53021808
bench/LC1_4_2.txt,bandit,300,0,47,8786.126,55786126
bench/LC1_4_3.txt,bandit,300,0,45,10298.556,55298556
bench/LC1_4_4.txt,bandit,300,0,40,9839.473,49839473
bench/LC1_4_5.txt,bandit,300,0,46,8710.858,54710858
bench/lc101.txt,bandit,300,0,10,828.96,10828960
bench/lc102.txt,bandit,300,0,10,828.96,10828960
bench/lc104.txt,bandit,300,0,10,819.908,10819908
bench/lc103.txt,bandit,300,0,10,828.089,10828089
bench/lc105.txt,bandit,300,0,10,828.96,10828960
bench/LC1_6_1.txt,random,300,0,77,17992.262,94992262
bench/LC1_6_2.txt,random,300,0,72,18215.11,90215110
bench/LC1_6_3.txt,random,300,0,70,20911.116,90911116
bench/LC1_6_4.txt,random,300,0,68,24213.642,92213642
bench/LC1_6_5.txt,random,300,0,79,19877.883,98877883
bench/LC1_2_1.txt,random,300,0,21,2845.877,23845877
bench/LC1_2_2.txt,random,300,0,21,3208.976,24208976
bench/LC1_2_3.txt,random,300,0,20,3470.174,23470174
bench/LC1_2_4.txt,random,300,0,19,3527.772,22527772
bench/LC1_2_5.txt,random,300,0,23,3006.603,26006603
bench/LC1_4_1.txt,random,300,0,45,8245.457,53245457
bench/LC1_4_2.txt,random,300,0,49,9870.441,58870441
bench/LC1_4_3.txt,random,300,0,41,8794.136,49794136
bench/LC1_4_4.txt,random,300,0,39,9963.494,48963494
bench/LC1_4_5.txt,random,300,0,47,8350.663,55350663
bench/lc101.txt,random,300,0,10,828.96,10828960
bench/lc102.txt,random,300,0,10,828.96,10828960
bench/lc104.txt,random,300,0,10,819.908,10819908
bench/lc103.txt,random,300,0,10,828.089,10828089
bench/lc105.txt,random,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditrollingaverage,300,0,76,18321.064,94321064
bench/LC1_6_2.txt,banditrollingaverage,300,0,74,18778.1,92778100
bench/LC1_6_3.txt,banditrollingaverage,300,0,71,20440.673,91440673
bench/LC1_6_4.txt,banditrollingaverage,300,0,74,25567.942,99567942
bench/LC1_6_5.txt,banditrollingaverage,300,0,73,17585.523,90585523
bench/LC1_2_1.txt,banditrollingaverage,300,0,21,2798.462,23798462
bench/LC1_2_2.txt,banditrollingaverage,300,0,22,3253.018,25253018
bench/LC1_2_3.txt,banditrollingaverage,300,0,20,3297.277,23297277
bench/LC1_2_4.txt,banditrollingaverage,300,0,18,3244.66,21244660
bench/LC1_2_5.txt,banditrollingaverage,300,0,22,2998.187,24998187
bench/LC1_4_1.txt,banditrollingaverage,300,0,47,8436.356,55436356
bench/LC1_4_2.txt,banditrollingaverage,300,0,48,9557.355,57557355
bench/LC1_4_3.txt,banditrollingaverage,300,0,48,10301.875,58301875
bench/LC1_4_4.txt,banditrollingaverage,300,0,41,9452.332,50452332
bench/LC1_4_5.txt,banditrollingaverage,300,0,46,8644.72,54644720
bench/lc101.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc102.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/lc104.txt,banditrollingaverage,300,0,10,819.908,10819908
bench/lc103.txt,banditrollingaverage,300,0,10,828.089,10828089
bench/lc105.txt,banditrollingaverage,300,0,10,828.96,10828960
bench/LC1_6_1.txt,banditaftermove,300,0,73,17872.33,90872330
bench/LC1_6_2.txt,banditaftermove,300,0,72,18383.713,90383713
bench/LC1_6_3.txt,banditaftermove,300,0,75,20475.766,95475766
bench/LC1_6_4.txt,banditaftermove,300,0,68,20138.65,88138650
bench/LC1_6_5.txt,banditaftermove,300,0,73,17917.306,90917306
bench/LC1_2_1.txt,banditaftermove,300,0,22,2878.723,24878723
bench/LC1_2_2.txt,banditaftermove,300,0,22,3077.762,25077762
bench/LC1_2_3.txt,banditaftermove,300,0,19,3218.023,22218023
bench/LC1_2_4.txt,banditaftermove,300,0,18,3074.371,21074371
bench/LC1_2_5.txt,banditaftermove,300,0,22,3098.219,25098219
bench/LC1_4_1.txt,banditaftermove,300,0,47,8313.918,55313918
bench/LC1_4_2.txt,banditaftermove,300,0,49,10492.704,59492704
bench/LC1_4_3.txt,banditaftermove,300,0,45,9389.596,54389596
bench/LC1_4_4.txt,banditaftermove,300,0,38,9132.801,47132801
bench/LC1_4_5.txt,banditaftermove,300,0,45,8161.059,53161059
bench/lc101.txt,banditaftermove,300,0,10,828.96,10828960
